mercadona-es;conservas caldos y cremas conservas de verdura y frutas;Cardo troceado Hacendado;1.08;2.7;kg
carrefour-es;la despensa dulce y desayuno mermeladas membrillos y compotas;Mermelada de fresa Helios pack de 8 porciones de 25 g.;1.07;5.35;kg
carrefour-es;bebidas refrescos energeticas;Red Bull Bebida energética lata 25 cl.;1.2;4.8;l
carrefour-es;el mercado pescaderia pescado y marisco congelado;Gambón nº1 Carrefour 1 kg;15.95;15.95;kg
mercadona-es;marisco y pescado pescado congelado;Rabas empanadas Hacendado ultracongeladas;3.3;6.6;kg
carrefour-es;la despensa yogures y postres yogures infantiles;Petit de sabores Carrefour Kids pack de 6 unidades de 50 g.;0.53;1.77;kg
mercadona-es;azucar caramelos y chocolate chicles y caramelos;Caramelos blandos Hacendado;1.2;4.0;kg
carrefour-es;la despensa aperitivos snacks;Aperitivo de patata sabor original Gurma Chips Surf sin gluten 160 g.;1.22;7.62;kg
dia-es;desayuno dulces y pan galletas desayuno y merienda infantil;ARTIACH Dinosaurus huevos galletas caja 140 gr;1.49;10.64;g
dia-es;drogueria y limpieza accesorios limpieza bayetas y gamuzas;CISNE bayeta microfibra especial cristales tamaño 40 x 50 cm bolsa 1 ud;3.19;3.19;ud
mercadona-es;cereales y galletas galletas;Galletas tostadas Hacendado;0.85;1.06;kg
carrefour-es;la despensa alimentacion legumbres;Faba asturiana categoría extra De Nuestra Tierra 500 g.;8.2;16.4;kg
dia-es;desayuno dulces y pan cafe capsulas;MARCILLA café descafeinado 20 cápsulas caja 104 gr;4.99;0.25;ud
carrefour-es;el mercado quesos todos los quesos;Queso mozzarella Italiana Carrefour 125 g.;0.69;5.52;kg
carrefour-es;el mercado quesos todos los quesos;Queso fresco original Burgo de Arias pack de 6 unidades de 72 g.;3.75;8.68;kg
carrefour-es;la despensa dulce y desayuno galletas;Galletas con extra pepitas de chocolate Chips Ahoy 184 g.;2.28;12.39;kg
mercadona-es;zumos tomate y otros sabores;Zumo de manzana Hacendado;0.59;0.59;l
dia-es;charcuteria y quesos cocido mortadela y chopped;DIA chopped pork pieza envase 900 gr;2.0;2.22;g
dia-es;bebidas vinos blancos valencia;DIAMANTE Vino blanco semidulce DO Rioja 75 cl;3.99;5.32;cl
mercadona-es;charcuteria y quesos aves y jamon cocido;Fiambre magro sándwich Hacendado lonchas;1.38;4.6;kg
carrefour-es;la despensa dulce y desayuno dulces y golosinas;Regaliz de goma sabor fresa Balla Stixx Haribo 80 g.;0.9;11.25;kg
carrefour-es;el mercado carniceria aves y pollo;Traseros de pollo certificado Carrefour 880 g aprox;3.65;4.15;kg
carrefour-es;la despensa dulce y desayuno chocolates turrones y bombones;Chocolate negro Nestlé Dolca sin gluten 100 g. ;0.71;7.1;kg
carrefour-es;bebidas vinos rosado;Vino de la Tierra de Castilla rosado Faustino Rivero Dispensador con Grifo 3 l.;5.6;1.87;l
carrefour-es;bebidas alcoholes todos los alcoholes;Whisky Chivas Regal escocés 12 años 70 cl.;22.5;32.14;l
carrefour-es;la despensa dulce y desayuno mermeladas membrillos y compotas;Mermelada de melocotón La Vieja Fábrica 350 g.;1.99;5.69;kg
carrefour-es;el mercado panaderia bolleria y pasteleria masa fresca y bases;Masa para Maxi Pizza Buitoni 385 g.;2.75;7.14;kg
carrefour-es;la despensa lacteos leche;Leche semidesnatada Central Lechera Asturiana sin lactosa brik 1 l.;0.93;0.93;l
mercadona-es;cuidado facial y corporal cuidado e higiene facial;Sérum facial ultra hidratante Deliplus con ácido hialurónico;7.0;23.33;ml
dia-es;perfumeria e higiene cuidado pies crema;SCHOLL Velvet smooth cabezal lima eléctronica recambio envase 1 ud;16.15;8.08;ud
carrefour-es;el mercado panaderia bolleria y pasteleria magdalenas dulces y bollos;Sobaos Carrefour 700 g.;1.46;2.09;kg
dia-es;alimentacion conservas dulces y mermeladas mermeladas y confituras;HELIOS Diet mermelada extra de ciruela frasco 280 gr;1.65;5.89;g
carrefour-es;el mercado charcuteria jamon serrano e iberico pieza;Jamón de cebo ibérico 50% raza ibérica Legado Ibérico Serie Oro ElPozo 7Kg aprox ;119.0;15.87;kg
carrefour-es;perfumeria e higiene bano e higiene corporal colonias;Agua de colonia Oh my god!! Aire de Sevilla 150 ml.;12.35;8.23;ml
dia-es;perfumeria e higiene higiene bucal dentifricos;LICOR DEL POLO pasta dentífrica 2 en 1 menta fresca bote 75 ml;2.29;30.53;ml
carrefour-es;la despensa dulce y desayuno cremas de cacao avellana y cacahuete;Crema de cacao con avellanas original sin azúcares añadidos Nocilla sin gluten y sin aceite de palma 180 g.;2.49;13.83;kg
carrefour-es;limpieza y hogar cuidado de la ropa suavizantes;Suavizante concentrado de agua de coco y minerales Aromaterapia+ Vernel 76 lavados.;3.25;0.04;ud
carrefour-es;bebidas refrescos colas;Coca Cola zero azúcar pack 24 latas 33 cl.;17.04;2.15;cl
dia-es;bebidas vinos blancos internacional;RUEDA CUNE vino blanco verdejo botella 75 cl;5.2;6.93;cl
carrefour-es;bebidas aguas y zumos zumos no refrigerados;Zumo de frutos rojos Juver Exótico sin azúcar añadido añadido brik 1 l.;1.2;1.2;l
mercadona-es;arroz legumbres y pasta pasta y fideos;Fideuá Hacendado;0.49;0.98;kg
carrefour-es;el mercado quesos todos los quesos;Queso de cabra fresco Caprillice 150 g aprox;1.94;12.95;kg
dia-es;frescos verdura y hortalizas hierbas aromaticas;Hierbabuena 20 gr;1.15;57.5;g
carrefour-es;la despensa dulce y desayuno cereales y barritas;Cereales integrales con chocolate negro Fitness Nestlé 600 g.;3.9;6.5;kg
carrefour-es;perfumeria e higiene cabello tinte;Tinte intense Color Cream 6 Rubio Oscuro Palette 1 ud.;3.68;3.68;ud
mercadona-es;agua y refrescos agua;Agua mineral grande Aguadoy;0.21;0.14;l
carrefour-es;el mercado carniceria embutidos frescos;Morcilla de Wagyu Santa Rosalía 265 g;2.5;6.50;g
carrefour-es;la despensa dulce y desayuno dulces y golosinas;Regaliz de goma sabor fresa y pica pica Carrefour 150 g.;0.74;4.93;kg
dia-es;perfumeria e higiene cuidado del cabello mascarillas cabello;NUGGELA & SULÉ multivitamina energy ampolla 10 ml;5.4;540.0;ml
carrefour-es;limpieza y hogar cuidado de la ropa limpiadores y antical para lavadora;Antical para lavadoras en pastillas Calgon 30 ud.;13.1;0.44;ud
dia-es;bebidas alcoholes y licores ginebra;NORDES ginebra botella 70 cl;24.95;35.64;cl
dia-es;desayuno dulces y pan cafe capsulas;DOLCE GUSTO bonka 16 cápsulas caja 112 gr;4.69;0.29;ud
mercadona-es;aperitivos patatas fritas y snacks;Anillos de maiz Kaskys Tosfrit;0.9;7.5;kg
carrefour-es;bebidas cerveza todas las cervezas;Cerveza Heineken Lager pack de 18 latas de 33 cl.;8.49;1.43;l
carrefour-es;bebidas cerveza tostada  roja;Cerveza Mahou 0,0 sin alcohol tostada lata 33 cl.;0.67;2.03;l
carrefour-es;la despensa dulce y desayuno miel;Miel de flores Granja San Franciso 345 g.;4.75;13.77;kg
mercadona-es;fitoterapia y parafarmacia fitoterapia;Ampollas lipo reductor Deliplus;3.95;3.29;ml
dia-es;bebidas zumos y nectares refrigerados;DIA FRUTICAMPO zumo de fresa y piña botella 750 ml;2.79;3.72;ml
mercadona-es;fitoterapia y parafarmacia fitoterapia;Ampollas ginseng Deliplus jalea real y vitamina C;4.95;4.13;ml
dia-es;alimentacion conservas pescado anchoas;CAPRIMAR anchoas en aceite de girasol frasco 55 gr;1.89;18.9;g
dia-es;perfumeria e higiene limpieza facial limpieza desmaquilladores;DIADERMINE Hidralist toallitas limpiadoras envase 25 uds;2.29;0.09;ud
dia-es;bebidas zumos y nectares nectar;GRANINI néctar melocotón pack 3 unidades 200 ml;1.69;2.82;ml
dia-es;perfumeria e higiene colonias femeninas;THE FRUIT COMPANY colonia sorbete de mango spray 100 ml;4.95;49.5;ml
dia-es;charcuteria y quesos quesos brie camembert y cremosos;CAPRICE DES DIEUX queso envase 200 gr;3.99;19.95;g
carrefour-es;bebidas licores y cremas licores sin alcohol;Concentrado de lima Rives 1 l.;3.99;3.99;l
carrefour-es;limpieza y hogar papeleria marcadores;Rotulador Permanente de Doble Punta Resistente al Agua Negro;3.5;3.5;ud
mercadona-es;bodega vino blanco;Vino blanco afrutado Blancauvas;1.65;2.2;l
mercadona-es;congelados helados;Sorbete con limón Hacendado;1.8;1.8;l
carrefour-es;la despensa dulce y desayuno dulces y golosinas;Caramelos de goma Ositos de Oro Haribo 100 g.;1.06;10.6;kg
dia-es;alimentacion salsas soja;DIA salsa de soja bote 200 ml;1.19;5.95;ml
carrefour-es;la despensa conservas sopas y precocinados salteados de verdura arroz y paella;Arroz 3 delicias con tortilla, surimi y cerdo 1 kg.;2.1;2.1;kg
carrefour-es;el mercado panaderia bolleria y pasteleria bolleria tradicional;Mini berlinas bombón Carrefour 5 ud;1.29;0.26;ud
carrefour-es;el mercado quesos todos los quesos;Queso de untar Carrefour 300 g.;0.98;3.27;kg
mercadona-es;cuidado del cabello peines y accesorios;Rulo 40 mm Deliplus;2.8;0.47;ud
dia-es;lacteos y huevos leche desnatada;ASTURIANA leche desnatada botella 1.5 lt;1.24;0.83;l
dia-es;bebidas zumos y nectares nectar;DISFRUTA néctar light piña envase 2 lt;2.59;1.3;l
dia-es;bebe panales grandes 915 kg;BABYSMILE pañales 8-15 kgs talla 4 paquete 64 uds;9.99;0.16;ud
dia-es;perfumeria e higiene cuidado del cabello acondicionador y suavizante;AGRADO acondicionador para cabellos frágiles o sensibles bote 750 ml;2.45;3.27;ml
mercadona-es;congelados helados;Helado de leche merengada Hacendado;1.95;1.95;L
mercadona-es;aceite especias y salsas aceite vinagre y sal;Sal fina Hacendado;0.23;0.23;kg
dia-es;frescos verdura y hortalizas calabaza y calabacin;Calabaza (1.9 Kg aprox.);2.26;1.19;kg
mercadona-es;aperitivos patatas fritas y snacks;Snack de maíz sabor barbacoa Estrella;1.1;7.86;kg
carrefour-es;el mercado charcuteria jamon serrano e iberico envasado;Jamón serrano reserva en lonchas Carrefour Classic' sin lactosa 80 g.;2.1;26.25;kg
dia-es;drogueria y limpieza insecticidas repelentes;ORION Fragance pinzas antipolillas aroma ropa limpia bolsa 2 uds;2.25;1.13;ud
carrefour-es;limpieza y hogar cuidado de la ropa aditivos y quitamanchas;Quitamanchas en polvo Vanish 600 g.;2.05;3.42;kg
carrefour-es;el mercado panaderia bolleria y pasteleria magdalenas dulces y bollos;Bizcochos con naranja con una fina capa de chocolate Carrefour 300 g.;1.03;3.43;kg
carrefour-es;la despensa alimentacion pastas;Placas para lasaña precocidas Carrefour 250 g.;0.95;3.8;kg
carrefour-es;la despensa helados tarrinas;Helado sorbete de limón Carrefour 580 g.;1.46;2.52;kg
carrefour-es;la despensa yogures y postres yogur natural y sabores;Yogur azucarado natural Danone pack de 8 unidades de 120 g.;1.99;1.99;kg
carrefour-es;limpieza y hogar papeleria marcadores;Marcador Edding 751 Punta 1-2mm Oro;3.7;3.7;ud
mercadona-es;bebe alimentacion infantil;Papilla fresa y plátano +8 meses Hacendado;0.7;5.83;kg
mercadona-es;cuidado facial y corporal higiene bucal;Dentífrico herbal aloe vera Deliplus;0.95;0.95;ml
carrefour-es;perfumeria e higiene cuidado y proteccion corporal limpieza facial;Discos desmaquilladores ovalados Carrefour 80 ud.;1.36;0.02;ud
dia-es;bebe panales junior 13 kg;DODOT AZUL pañales +13 kgs talla 6 paquete 22 uds;8.49;0.39;ud
carrefour-es;la despensa dulce y desayuno siropes aromas y decoracion;Pepitas de chocolate negro ecológicas Vahiné 100 g.;4.1;41.0;kg
mercadona-es;marisco y pescado pescado congelado;Pulpo crudo grande Hacendado congelado;16.84;12.95;kg
dia-es;drogueria y limpieza accesorios limpieza fregonas;CISNE mopa microfibra recambio 1 ud;4.59;4.59;ud
dia-es;drogueria y limpieza cuidado ropa  detergente a mano y jabon comun;WIPP EXPRESS detergente en polvo para lavar a mano maleta 500 gr;1.99;3.98;g
dia-es;mascotas accesorios accesorios;MENFORSAN detergente para ropa y cama de mascotas botella 1 lt;5.15;5.15;l
carrefour-es;limpieza y hogar utensilios de limpieza otros utiles;Rasqueta bi-material Feeling Rozenbal  - Azul;2.3;2.3;ud
dia-es;perfumeria e higiene higiene bucal cepillos de dientes;COLGATE cepillo dental eléctrico 360 º surround medio blíster 1 ud;5.29;5.29;ud
carrefour-es;perfumeria e higiene cosmetica estuches de bano y cosmetica;Bañera de baño chocolate Noah 1 ud.;14.55;14.55;ud
carrefour-es;limpieza y hogar papeleria marcadores;Marcadores Bic Marking Pastel;5.9;1.18;ud
carrefour-es;bebe alimentacion infantil tarritos y platos preparados;Tarrito de pera y manzana desde 4 meses ecológico Hero Baby Solo 120 g.;1.0;8.33;kg
carrefour-es;parafarmacia botiquin antimosquitos;Loción post picaduras en roll-on Relec 15 ml.;6.86;45.73;ml
mercadona-es;mascotas perro;Comida perro sénior light Compy con pollo, arroz y cebada;5.0;1.25;kg
carrefour-es;el mercado panaderia bolleria y pasteleria panaderia tradicional;Serenitos con aceite de oliva selección gourmet 130 g;1.89;1.89;kg
carrefour-es;la despensa conservas sopas y precocinados platos preparados;Tofu Ahumado ecológico Soria Natural sin gluten 250 g.;1.78;7.12;kg
carrefour-es;bebidas alcoholes brandy y conac;Brandy de Jerez Magno solera reserva 1 l.;14.94;14.94;l
dia-es;perfumeria e higiene higiene intima protege slips;EVAX protege slips tanga caja 30 uds;2.55;0.08;ud
carrefour-es;el mercado verduras y hortalizas hortalizas;Zanahoria  manojo de 750 g;1.59;2.12;kg
carrefour-es;el mercado quesos todos los quesos;Lonchas veganas sabor queso Violife 200 g.;3.1;15.5;kg
mercadona-es;postres y yogures postres de soja;Postre de soja Savia Danone natural edulcorado;2.49;3.46;kg
mercadona-es;limpieza y hogar limpieza muebles y multiusos;Blanqueador de juntas Bosque Verde;1.85;7.4;l
dia-es;alimentacion pizza bases y masas bases y masas refrigeradas;DIA masa fina para pizza rollo 260 gr;1.19;4.58;g
carrefour-es;el mercado panaderia bolleria y pasteleria pan de molde tostado y picos;Panecillos para perritos Bimbo 330 g.;1.18;3.58;kg
dia-es;lacteos y huevos yogures yogur natural;PASTORET yogur natural cremoso artesano vaso 500 gr;1.99;3.98;g
dia-es;perfumeria e higiene cuidado manos jabon de manos liquido;BONTE jabón mousse de manos frutos exóticos dosificador 250 ml;1.69;6.76;ml
carrefour-es;el mercado panaderia bolleria y pasteleria pan de molde tostado y picos;Pan de pita 4 ud. Panorient 320 g.;2.09;6.53;kg
carrefour-es;perfumeria e higiene bano e higiene corporal colonias;Agua de colonia Azahar Aire de Sevilla 150 ml.;10.1;6.73;ml
carrefour-es;el mercado carniceria vacuno;Filete de cadera o babilla de ternera 1ªA Calidad y Origen Carrefour 300 g aprox;3.42;11.4;kg
dia-es;frescos pescado y marisco pescado fresco blanco;AGUINAMAR pintxo a la donostiarra envase 200 gr;2.95;14.75;g
carrefour-es;el mercado carniceria cerdo;Solomillo de cerdo al romero Extratiernos ElPozo 500 g;4.67;9.35;kg
mercadona-es;congelados marisco;Gamba arrocera Hacendado congelada;27.9;13.95;kg
carrefour-es;el mercado pescaderia pulpo calamar y sepia;Puntilla cruda congelada Delfín 450 g.;3.9;8.67;kg
carrefour-es;limpieza y hogar ambientadores decorativos;Ambientador de Mecha Aroma Ropa Limpia Carrefour 375 ml.;1.2;3.2;l
dia-es;desayuno dulces y pan cereales cereales linea fibra muesli;DIA cereales copos de arroz y trigo integral con frutos rojos paquete 300gr;1.75;5.83;g
carrefour-es;la despensa conservas sopas y precocinados pizzas;Pizza margheritta Goodfellas 231 g.;4.7;20.35;kg
carrefour-es;bebidas alcoholes todos los alcoholes;Whisky Ballantine's escocés 1 l.;14.94;14.94;l
dia-es;mascotas gatos snacks;WHISKAS snack para gatos sabor pollo bolsa 18 gr;1.19;66.11;g
carrefour-es;la despensa dulce y desayuno dulces y golosinas;Caramelos de goma Classic Favoritos Haribo 90 g.;1.06;11.78;kg
mercadona-es;bodega vino blanco;Vino blanco tierra de Cádiz Barbadillo cosecha;3.75;5.0;L
dia-es;charcuteria y quesos quesos tiernos y light;CERRO LA COTA queso mezcla tierno cuña 300 gr;2.09;6.97;g
carrefour-es;la despensa conservas sopas y precocinados croquetas y rebozados;Muslitos de mar Pescanova sin gluten y sin lactosa 250 g.;2.09;8.36;kg
carrefour-es;limpieza y hogar productos para toda la casa limpiador de alfombras y tapicerias;Limpiador alfombras y tapicerías Omino Bianco 300 ml.;5.45;18.17;l
carrefour-es;bebidas refrescos te;Refresco de té Arizona sabor melocotón botella 50 cl.;1.02;2.04;l
carrefour-es;la despensa yogures y postres otros postres;Panna Cotta Dolce Mamma pack de 2 unidades de 100 g.;2.25;11.25;kg
carrefour-es;el mercado pescaderia marisco almejas y mejillones;Mejillón fresco cocido en salmuera 300 g;6.99;23.3;kg
carrefour-es;la despensa dulce y desayuno reposteria para preparar;Preparado para flanes y natillas Potax 192 g.;1.0;5.21;kg
carrefour-es;bebidas vinos blanco;Blanc Pescador Espumoso Blanco;3.7;3.7;ud
carrefour-es;la despensa dulce y desayuno cafes;Café soluble descafeinado Carrefour 200 g.;2.4;12.0;kg
dia-es;alimentacion pastas pasta semi preparada;GALLINA BLANCA fideos orientales yatekomo vaso 61 gr;1.15;18.85;g
carrefour-es;perfumeria e higiene boca y sonrisa dentifricos;Dentífrico blanqueador expert complete menta suave Max White Colgate 75 ml.;4.85;4.85;ud
carrefour-es;bebidas vinos tinto;Vino D.O. Ribera del Duero tinto reserva Altos de Tamarón 75 cl.;9.55;9.55;ud
carrefour-es;el mercado verduras y hortalizas ensaladas y verduras preparadas;Espinaca troceada Carrefour 300 g;0.95;3.17;kg
carrefour-es;la despensa aperitivos aceitunas y encurtidos;Aceitunas partidas gazpachas Carrefour sin gluten y sin lactosa 500 g.;1.8;3.6;kg
carrefour-es;la despensa alimentacion harinas y levaduras;Harina de trigo Gallo 1 kg.;0.97;0.97;kg
carrefour-es;perfumeria e higiene higiene intima protege slip;Protegeslip higiene mujer íntima Carefree 48 ud.;2.5;0.05;ud
mercadona-es;mascotas perro;Trozos en salsa perro adulto Delikuit con ternera, hígado y verduras;1.0;0.81;kg
carrefour-es;perfumeria e higiene bano e higiene corporal colonias;Agua de colonia nº 35 Floral cítrico para mujer Caravan 150 ml.;10.08;6.72;ml
carrefour-es;limpieza y hogar papeleria cartuchos de tinta;Cartucho de Tinta HP 301 - Tricolor;22.9;22.9;ud
mercadona-es;cuidado facial y corporal higiene intima;Compresa con alas noche plegada Deliplus Classic;1.1;0.11;ud
carrefour-es;limpieza y hogar productos para toda la casa suelos;Fregasuelos multi-desinfección Sanicentro 1,5 l.;2.09;1.39;l
carrefour-es;bebidas cerveza todas las cervezas;Cerveza Mahou Clásica pack de 12 latas de 33 cl.;6.96;1.76;l
mercadona-es;huevos leche y mantequilla mantequilla y margarina;Margarina Tulipán;1.59;3.18;kg
